not_about,not_day,not_month,not_year
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 本(105)年11-12月在臺灣海域執行實彈射擊操演，航行船 隻於演習時間內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第04521, 04522, 0338, 0336, 0343, 0348, 1492, 0313號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 1.海軍司令部105年11月1日國海戰訓字第1050001557號函。 2.交通部航港局南部航務中心105年10月26日南技字第 1053355649函。</p>\r\n",2,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 置 </strong>\xa0 \xa0 (A)北緯 22\xb019'52.6""，東經 121\xb043'01.2""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(B)北緯 22\xb038'48.4""，東經 121\xb052'39.9""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(C)北緯 22\xb033'18.4""，東經 122\xb004'49.7""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(D)北緯 22\xb014'21.1""，東經 121\xb055'50.7""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 即日起至105年11月30日止，在上述位置四點連線區域內 進行海纜維修作業，航經該水域船隻，請多加注意。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 內政部105年10月27日台內地字第1050076951號函。</p>\r\n",3,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 </strong>\xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 明</strong> \xa0 \xa0 即日起至107年2月22日止，在上述位置進行碼頭工程，並 佈設三座警示燈浮，航行船隻，請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 本局海圖第04526, 0319A號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 </strong>\xa0 \xa0 交通部航港局中部航務中心105年10月27日中技字第 1053255107號函。</p>\r\n",8,11,2016
"<p>\r\n\t<strong>參考布告</strong> \xa0 \xa0 本局 105 年航船布告第 132 號。</p>\r\n<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 \xa0 \xa0</strong> (A)北緯 24\xb023'10.0""，東經 118\xb019'41.0""。(WGS84) (B)北緯 24\xb023'17.3""，東經 118\xb019'06.3""。(WGS84) (C)北緯 24\xb022'32.8""，東經 118\xb019'21.2""。(WGS84) (D)北緯 24\xb023'00.7""，東經 118\xb020'35.0""。(WGS84) (E) 北緯 24\xb023'35.0""，東經 118\xb019'55.6""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 1. 上述位置(A)之「港泰台州」擱淺船，即日起在上述位 置(B), (C), (D)及(E)四點連線區域內進行移除作業，移除 後另行通知，航經該水域船舶，請注意避讓。</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa02. 位置(C)及(D)各佈設每 4 秒一閃紅色閃光警示燈浮，見 距 2 浬。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第 04526, 0319A, 0319 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 交通部航港局中部航務中心105年11月1日南技字第 1053212398號函。</p>\r\n",8,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 本(105)年11月執行實彈射擊操演，航行船隻於演習時間 內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第61601, 04501, 04522, 04523, 04524, 0340, 0343, 0313, 0471B號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 1.交通部航港局南部航務中心105年10月27日南技字第 1053355675號函。 2.國家中山科學研究院105年11月1日國科系發字第 1050009272號函。</p>\r\n",10,11,2016
"<p>\r\n\t<strong>參考布告 </strong>\xa0 \xa0 本局 105 年航船布告第 153 號。</p>\r\n<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 北緯 22\xb037'18.1""，東經 120\xb015'52.2""。(WGS84) 說 明 上述位置之沉船移除作業完工日期展延至105年11月30日 止，其餘均無變更，航經該水域船隻，請多加注意。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第0341A, 0341C號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 臺灣港務股份有限公司高雄港務分公司105年11月4日高 港港行字第1053101911號函。</p>\r\n",16,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 本(105)年11月執行實彈射擊操演，航行船隻於演習時間 內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第0355, 04506, 04507, 04512, 04513, 0336, 0352, 0306, 0313號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 交通部航港局南部航務中心105年11月3日南技字第 1053355701及1053355759號函。</p>\r\n",16,11,2016
<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 1.林口發電廠防波堤及航道新設。 2.請於相關圖書中予以訂正，並將附件貼圖剪貼於本局出 版之相關海圖上。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 本局海圖第0352號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 台灣電力公司105年9月13日電水火力部發字第105808 3160號函。</p>\r\n,21,11,2016
"<div>\r\n\t位置</div>\r\n<div>\r\n\t(A)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb032'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb000'00.0""。(WGS84)</div>\r\n<div>\r\n\t(B)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb032'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb015'00.0""。(WGS84)</div>\r\n<div>\r\n\t(C)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb030'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb024'00.0""。(WGS84)</div>\r\n<div>\r\n\t(D)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t21\xb050'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb024'00.0""。(WGS84)</div>\r\n<div>\r\n\t(E)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t21\xb050'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb000'00.0""。(WGS84)</div>\r\n<div>\r\n\t(F)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb000'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t120\xb052'00.0""。(WGS84)</div>\r\n<div>\r\n\t(G)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb025'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t120\xb055'00.0""。(WGS84)</div>\r\n<div>\r\n\t(H)</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t22\xb012'00.0""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t121\xb008'00.0""。(WGS84)</div>\r\n<div>\r\n\t說 明</div>\r\n<div>\r\n\t1. 中科院於106年1月5-6日0900-1630時，在上述位置(A), (B), (C), (D), (E), (F)及(G)七點連線區域執行實彈射擊操演。(1)危險中心點：位置(H)。</div>\r\n<div>\r\n\t(2)危險區域：危險中心點，半徑28浬所涵蓋之範圍。</div>\r\n<div>\r\n\t(3)管制高度：0~25,000呎。</div>\r\n<div>\r\n\t2. 航行船隻於演習時間內，禁止進入該操演水域，以維航安。</div>\r\n<div>\r\n\t關係圖書</div>\r\n<div>\r\n\t普通海圖第61601, 04501, 04522, 04523, 04524, 0343, 0313, 0471B號。</div>\r\n<div>\r\n\t根 據</div>\r\n<div>\r\n\t國家中山科學研究院105年12月20日國科系發字第1050 011412號函。</div>\r\n<div>\r\n\t備 註</div>\r\n<div>\r\n\t本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",30,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 (A)北緯 25\xb054'14.3""，東經 121\xb046'13.9""。(WGS84) (B)北緯 25\xb045'11.6""，東經 121\xb022'13.7""。(WGS84) (C)北緯 25\xb032'21.2""，東經 121\xb037'33.4""。(WGS84) (D)北緯 25\xb041'17.2""，東經 121\xb001'24.9""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 自本(105)年11月25日起至106年1月31日止，在上述位置 四點連線區域內進行海纜維修作業，航經該水域船隻，請 多加注意。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第 0352 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 中華電信股份有限公司國際電信分公司105年11月14日際 網六字第1050000468號函。</p>\r\n",21,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 </strong>\xa0 \xa0 本(105)年12月執行實彈射擊操演，航行船隻於演習時間 內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第61601, 0344, 0341C, 04501, 04505, 04507, 04522, 04523, 04524, 04528, 0331, 0338, 0336, 0340, 0343, 0348, 0350, 0352, 0360, 0319, 1492, 0313, 0471B號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 1.海軍司令部105年11月16日國海戰訓字第1050001633號 及105年11月18日第1050001640號函。 2.空軍司令部105年11月15日國空戰整字第1050003555號 函。 3.國家中山科學研究院105年11月16日國科系發字第10500 09877號函。\xa0</p>\r\n",23,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 \xa0</strong> \xa0 (A)北緯 25\xb009'08.45""， 東經 121\xb021'14.47""。(WGS84) (B)北緯 25\xb009'08.31""， 東經 121\xb022'11.74""。(WGS84) (C)北緯 25\xb009'22.88""， 東經 121\xb022'44.81""。(WGS84) (D)北緯 25\xb009'16.00""， 東經 121\xb022'48.53""。(WGS84) (E) 北緯 25\xb009'01.80""， 東經 121\xb022'16.45""。(WGS84) (F) 北緯 25\xb009'01.95""， 東經 121\xb021'14.45""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0 明 </strong>\xa0 \xa0浚挖船自即日起至 106 年 2 月 5 日止，在上述位置(A), (B), (C), (D), (E)及(F)六點連線區域進行浚挖工程，並設有紅 黃色極快閃光燈警示，航行船隻請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 本局海圖第 0354A, 0355, 04512, 04513, 0352 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 臺灣港務股份有限公司基隆港務分公司臺北港營運處105 年11月15日基北勤字第1051300653號函。</p>\r\n",28,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 (A)北緯 23\xb004'48.0""，東經 119\xb057'28.8""。(WGS84) (B)北緯 23\xb004'12.0""，東經 119\xb057'28.8""。(WGS84) (C)北緯 23\xb004'12.0""，東經 119\xb058'04.8""。(WGS84) (D)北緯 23\xb004'48.0""，東經 119\xb058'04.8""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 即日起至 106 年 4 月 23 日止，在上述位置(A), (B), (C)及 (D)四點連線區域進行拋石工程，航行船隻請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第 04506, 0336 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 </strong>\xa0 \xa0 內政部105年11月16日台內地字第1050442491號函。</p>\r\n",28,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 北緯 24\xb024'53.16""， 東經 118\xb031'20.62""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 在上述位置發現沉船(長約50公尺)，水深22.3公尺，航行 船隻，請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第 04526, 0319A, 0319, 0013 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 內政部105年11月17日台內地字第1051309712號函。</p>\r\n",28,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 本(105)年11-12月執行實彈射擊操演，航行船隻於演習時 間內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第0341C, 04505, 0338, 0336, 0340, 1492, 0313 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 海軍司令部105年11月24日國海戰訓字第1050001676號 函。</p>\r\n",28,11,2016
"<p>\r\n\t<strong>參考布告</strong>\xa0 \xa0 \xa0本局 105 年航船布告第 174 號。</p>\r\n<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong>\xa0 \xa0 \xa0(A)北緯 25\xb009'08.45""， 東經 121\xb021'14.47""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(B)北緯 25\xb009'08.31""， 東經 121\xb022'11.74""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(C)北緯 25\xb009'13.23""， 東經 121\xb022'22.91""。(WGS84) (D)北緯 25\xb009'06.11""， 東經 121\xb022'26.23""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(E) 北緯 25\xb009'01.80""， 東經 121\xb022'16.45""。(WGS84)</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0(F) 北緯 25\xb009'01.95""， 東經 121\xb021'14.45""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 更正浚挖作業區域為上述位置(A), (B), (C), (D), (E)及(F) 六點連線區域，其餘均無變更。</p>\r\n<p>\r\n\t<strong>關係圖書</strong>\xa0 \xa0 \xa0本局海圖第 0354A, 0355, 04512, 04513, 0352 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 \xa0 \xa0</strong> 臺灣港務股份有限公司基隆港務分公司臺北港營運處105 年11月21日基北勤字第1051300661號函。</p>\r\n",30,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 (A)北緯 22\xb030'45.4""，東經 120\xb017'55.0""。(WGS84) (B)北緯 22\xb031'00.2""，東經 120\xb018'15.8""。(WGS84) (C)北緯 22\xb032'24.5""，東經 120\xb017'06.6""。(WGS84) (D)北緯 22\xb032'09.7""，東經 120\xb016'45.7""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 即日起至107年6月30日止，在上述位置(A), (B), (C)及(D) 四點連線區域進行排填作業，航行船隻請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第 0341B, 0341C, 04504, 0338, 0340 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 臺灣港務股份有限公司高雄港務分公司105年11月23日高 港港行字第1053101954號函。</p>\r\n",30,11,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong>\xa0 \xa0 \xa0北緯 23\xb033'19.1""，東經 119\xb040'21.3""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 \xa0 \xa0\xa0</strong>1.上述位置之2號燈浮熄滅，現正派員搶修，一俟修復， 即照常發光，屆時不另公告，航行船隻，請多加注意。 2.欲知修復進度，請逕洽馬公管理處（電話：06-9272303 #2522）。</p>\r\n<p>\r\n\t關係圖書 \xa0 \xa0 普通海圖第 04525, 04529, 0331, 0336 號。 本局燈表第十版(刊物第五種)第 51130 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 \xa0 \xa0</strong> 臺灣港務股份有限公司高雄港務分公司105年11月23日高 港馬公字第1053251242號函。</p>\r\n",2,12,2016
"<p>\r\n\t<strong>參考布告 </strong>\xa0 \xa0 本局 105 年航船布告第 173 號。</p>\r\n<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 </strong>\xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 </strong>\xa0 \xa0 修正上述參考布告之射擊操演時間(詳如附件)，其餘均無 變更，航行船隻於演習時間內，禁止進入該操演水域，以 維航安。</p>\r\n<p>\r\n\t<strong>關係圖書 \xa0</strong> \xa0 普通海圖第61601, 0344, 04501, 04522, 04523, 04524, 0343, 0348, 0350, 1492, 0313, 0471B號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 國家中山科學研究院105年11月24日國科系發字第10500 10213號函。</p>\r\n",2,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 </strong>\xa0 \xa0 北緯 24\xb023'14.22""， 東經 118\xb019'24.24"" 至 北緯 24\xb022'19.08""， 東經 118\xb020'04.68""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 \xa0</strong> \xa0 自本(105)年12月5日起至106年7月31日止，在上述區域進 行海纜維修作業，航經該水域船隻，請多加注意。</p>\r\n<p>\r\n\t<strong>關係圖書 \xa0 </strong>\xa0 普通海圖第 04526, 0319A 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 \xa0</strong> \xa0 內政部105年11月24日台內地字第1050444779號函。</p>\r\n",2,12,2016
"<p>\r\n\t<strong>參考布告</strong> \xa0 \xa0 本局 105 年航船布告第 112 號。</p>\r\n<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 北緯 21\xb048'42.3""，東經 121\xb009'07.1""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 \xa0 \xa0</strong>上述位置佈放之海上浮式平台已移除。 關係圖書 普通海圖第0343號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 國立成功大學水工試驗所105年12月1日水工國字第 1050277號函。</p>\r\n",7,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 </strong>\xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 本(105)年12月及106年1月執行實彈射擊操演，航行船隻 於演習時間內，禁止進入該操演水域，以維航安。</p>\r\n<p>\r\n\t<strong>關係圖書 \xa0</strong> \xa0 普通海圖第61601, 0344, 0355, 04501, 04512, 04513, 04522, 04523, 04524, 04528, 0331, 0343, 0348, 0350, 0352, 0360, 0306, 0319, 1492, 0313, 0471B號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 1.海軍司令部105年11月30日國海戰訓字第1050001697號 函。</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa02.國家中山科學研究院105年11月29日國科系發字第10500 10320號函。</p>\r\n<p>\r\n\t\xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa0 \xa03.交通部航港局南部航務中心105年12月1日南技字第105 3356249及1053356251號函。</p>\r\n",7,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 北緯 25\xb009'13.1""， 東經 120\xb048'52.8""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明 </strong>\xa0 \xa0 1.即日起至106年12月31日止，在上述位置佈放裝有警示 燈之海洋浮標乙座。 2.浮標為金屬材質，直徑1.2公尺，高約3公尺。 3.警示燈燈質：紅頓光(明3.0秒,暗0.5秒)，見距4浬。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第 0352 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 </strong>\xa0 \xa0 交通部航港局105年12月1日航北字第1053154479號函。</p>\r\n",7,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0北緯 22\xb037'02.5""，東經 120\xb015'59.5""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 1.即日起至106年1月4日止，在上述位置進行信號板換裝 作業，修復完成，不另公告。 2.欲知修復進度，請逕洽高雄港務分公司港務處航管中心 辛金山先生07-5711369轉109。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 臺灣港務股份有限公司高雄港務分公司105年12月2日高 港港行字第1053101972號函。</p>\r\n",8,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置</strong> \xa0 \xa0 請參考附件。</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 鼻頭漁港燈杆資料修正，請於相關圖書中予以訂正。</p>\r\n<p>\r\n\t<strong>關係圖書</strong> \xa0 \xa0 普通海圖第 04514, 0350, 0352 號。 本局燈表第十版(刊物第五種)第 10210 及新增 10211 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據 </strong>\xa0 \xa0 海軍大氣海洋局。</p>\r\n",9,12,2016
"<p>\r\n\t<strong>位 \xa0 \xa0 \xa0 \xa0置 </strong>\xa0 \xa0 (A)北緯 22\xb034'15.6""，東經 120\xb018'16.7""。(WGS84) (B)北緯 22\xb034'14.9""，東經 120\xb018'15.9""。(WGS84) (C)北緯 22\xb034'11.5""，東經 120\xb018'20.2""。(WGS84) (D)北緯 22\xb034'10.9""，東經 120\xb018'19.3""。(WGS84)</p>\r\n<p>\r\n\t<strong>說 \xa0 \xa0 \xa0 \xa0明</strong> \xa0 \xa0 自本(105)年12月15日起至106年1月31日止，在上述位置 (A), (B), (C)及(D)四點連線區域進行浚挖及排填作業，航 行船隻請注意避讓。</p>\r\n<p>\r\n\t<strong>關係圖書 </strong>\xa0 \xa0 普通海圖第 0341B, 0341C 號。</p>\r\n<p>\r\n\t<strong>根 \xa0 \xa0 \xa0 \xa0據</strong> \xa0 \xa0 臺灣港務股份有限公司高雄港務分公司105年12月2日高 港港行字第1053101974號函。</p>\r\n",9,12,2016
"<div>\r\n\t位 置</div>\r\n<div>\r\n\t北緯</div>\r\n<div>\r\n\t24\xb023'10.8""，</div>\r\n<div>\r\n\t東經</div>\r\n<div>\r\n\t118\xb019'34.2""。(WGS84)</div>\r\n<div>\r\n\t說 明</div>\r\n<div>\r\n\t上述位置之大陸籍「港泰台州」擱淺貨輪已移除。</div>\r\n<div>\r\n\t關係圖書</div>\r\n<div>\r\n\t普通海圖第04526, 0319A, 0319號。</div>\r\n<div>\r\n\t根 據</div>\r\n<div>\r\n\t交通部航港局中部航務中心105年12月7日中技字第1053212653號函。</div>\r\n<div>\r\n\t備 註</div>\r\n<div>\r\n\t本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",14,12,2016
"<div>\r\n\t位置</div>\r\n<div>\r\n\t請參考附件。</div>\r\n<div>\r\n\t說 明</div>\r\n<div>\r\n\t本(105)年12月至106年1月執行實彈射擊操演，航行船隻於演習時間內，禁止進入該操演水域，以維航安。</div>\r\n<div>\r\n\t關係圖書</div>\r\n<div>\r\n\t普通海圖第61601, 0347, 0344, 04501, 04522, 04523, 04524, 04528, 0331, 0343, 0348, 0350, 0319, 1492, 0313, 0471B號。</div>\r\n<div>\r\n\t根 據</div>\r\n<div>\r\n\t1.海軍司令部105年12月9日國海戰訓字第1050001765號函。</div>\r\n<div>\r\n\t2.國家中山科學研究院105年12月8日國科系發字第10500 10827號及105年12月13日國科系發字第1050011053號函。</div>\r\n<div>\r\n\t備 註</div>\r\n<div>\r\n\t本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",19,12,2016
"<div>\r\n\t參考布告</div>\r\n<div>\r\n\t本局105年航船布告第74號。</div>\r\n<div>\r\n\t說 明</div>\r\n<div>\r\n\t上述參考布告之安平港浚挖作業完工日期自本(105)年11月30日展延至106年1月31日止，其餘均無變更。</div>\r\n<div>\r\n\t關係圖書</div>\r\n<div>\r\n\t普通海圖第61001, 04505號。</div>\r\n<div>\r\n\t根 據</div>\r\n<div>\r\n\t臺灣港務股份有限公司高雄港務分公司105年12月13日高港港行字第1053102006號函。</div>\r\n<div>\r\n\t備 註</div>\r\n<div>\r\n\t本局航船布告網址：http://navy.mnd.gov.tw</div>\r\n",19,12,2016
